%    atsl_version	                 1.0
%         rectime	             300.000
%  ephys_filename	 2006_10_02_0000.abf
%      ephys_chan	          IN 0 extra
%    ev_threshold	            -0.05423
% burst_interval1	              100.00
% burst_interval2	              500.00
%     burst_minev	                   3
%   silentper_dur	             2000.00
% silentper_maxev	                   1
%    data_quality	                 NaN
%         comment	generated by burstdetguifunc
 135.4794        0
 135.4959        0
 135.5039        0
 135.5105        0
 135.5180        0
 135.5517        0
 135.5644        0
 135.6477        0
 135.6561        0
 135.6639        0
 135.6706        0
 135.6832        0
 135.6911        0
 135.6970        0
 135.7045        0
 135.7184        0
 135.7614        0
 135.7701        0
 135.7762        0
 135.7850        0
 135.7975        0
 135.8806        0
 135.8874        0
 135.8955        0
 135.9023        0
 135.9215        0
 135.9248        0
 135.9330        0
 135.9409        0
 135.9458        0
 136.0017        0
 136.0543        0
 136.0654        0
 136.0793        0
 136.0976        0
 136.1153        0
 136.1245        0
 136.1442        0
 136.1534        0
 136.1711        0
 136.1848        0
 136.1908        0
 136.1981        0
 136.2069        0
 136.2175        0
 136.2541        0
 136.2658        0
 136.2694        0
 136.2769        0
 136.2847        0
 136.2938        0
 136.3087        0
 141.9575        0
 141.9575   0.4504
 141.9650        0
 141.9673        0
 141.9708        0
 141.9737        0
 141.9812        0
 141.9851        0
 141.9872        0
 141.9956        0
 141.9988        0
 142.0033        0
 142.0059        0
 142.0160        0
 142.0220        0
 142.0309        0
 142.0678        0
 142.0732        0
 142.1055        0
 142.1061        0
 142.1171        0
 142.1254        0
 142.1385        0
 142.1444        0
 142.1447        0
 142.1496        0
 142.1623        0
 142.1755        0
 142.1850        0
 142.1959        0
 142.2138        0
 142.2183        0
 142.2275        0
 142.2601        0
 142.2666        0
 142.2836        0
 142.3125        0
 142.3157        0
 142.3191        0
 142.3372        0
 142.4078        0
 144.3822        2
 144.3822   2.2610
 144.3991        0
 144.4170        0
 144.4210        0
 144.4307        0
 144.4323        0
 144.4390        0
 144.4448        0
 144.4490        0
 144.4571        0
 144.4581        0
 144.4629        0
 144.4651        0
 144.4685        0
 144.4731        0
 144.4787        0
 144.4841        0
 144.4875        0
 144.4896        0
 144.4931        0
 144.4952        0
 144.5088        0
 144.5198        0
 144.5276        0
 144.5372        0
 144.5500        0
 144.5599        0
 144.5731        0
 144.5780        0
 144.5857        0
 144.5954        0
 144.6086        0
 144.6194        0
 144.6255        0
 144.6451        0
 144.6628        0
 144.6647        0
 144.6785        0
 144.7056        0
 144.7190        0
 144.7404        0
 144.7643        0
 144.7798        0
 144.8366        0
 144.8472        0
 144.8577        0
 144.8937        0
 144.8962        0
 144.9184        0
 144.9370        0
 144.9459        0
 144.9551        0
 144.9720        0
 145.0117        0
 145.0197        0
 145.0285        0
 145.0506        0
 145.0703        0
 145.0795        0
 145.0948        0
 145.1137        0
 145.1493        0
 145.1627        0
 145.1645        0
 145.2071        0
 145.2707        0
 145.2763        0
 145.2790        0
 145.2920        0
 145.3039        0
 145.3464        0
 145.4299        0
 145.4411        0
 145.4570        0
 145.4651        0
 145.5034        0
 145.5121        0
 145.5318        0
 145.5473        0
 145.5922        0
 145.6164        0
 145.7480        0
 145.7574        0
 145.7653        0
 145.7980        0
 145.8001        0
 145.8077        0
 145.8082        0
 145.8098        0
 145.8228        0
 145.8462        0
 145.8517        0
 145.8675        0
 145.8748        0
 145.8762        0
 145.9183        0
 145.9312        0
 145.9329        0
 145.9643        0
 145.9648        0
 145.9674        0
 145.9988        0
 146.0067        0
 146.0081        0
 146.0201        0
 146.0552        0
 146.0577        0
 146.0660        0
 146.0719        0
 146.0905        0
 146.1144        0
 146.1345        0
 146.1458        0
 146.1836        0
 146.2093        0
 146.2257        0
 146.2678        0
 146.2959        0
 146.2985        0
 146.3605        0
 146.3974        0
 146.4058        0
 146.4077        0
 146.4961        0
 146.5318        0
 146.5655        0
 146.5771        0
 146.6000        0
 146.6432        0
 150.9977        0
 150.9977   0.4943
 151.0089        0
 151.0139        0
 151.0254        0
 151.0329        0
 151.0514        0
 151.0580        0
 151.0617        0
 151.0628        0
 151.0761        0
 151.0876        0
 151.0909        0
 151.0913        0
 151.0936        0
 151.0941        0
 151.0973        0
 151.1019        0
 151.1099        0
 151.1147        0
 151.1196        0
 151.1229        0
 151.1252        0
 151.1300        0
 151.1361        0
 151.1457        0
 151.1520        0
 151.1668        0
 151.1693        0
 151.1775        0
 151.1944        0
 151.2019        0
 151.2046        0
 151.2057        0
 151.2156        0
 151.2318        0
 151.2338        0
 151.2582        0
 151.2798        0
 151.2907        0
 151.2941        0
 151.3052        0
 151.3676        0
 151.3718        0
 151.3829        0
 151.4020        0
 151.4192        0
 151.4920        0
 155.6939        6
 155.6939   5.7200
 155.7088        0
 155.7143        0
 155.7262        0
 155.7410        0
 155.7577        0
 155.7686        0
 155.7802        0
 155.7821        0
 155.7870        0
 155.7949        0
 155.8027        0
 155.8056        0
 155.8076        0
 155.8115        0
 155.8168        0
 155.8194        0
 155.8205        0
 155.8260        0
 155.8341        0
 155.8354        0
 155.8392        0
 155.8429        0
 155.8475        0
 155.8526        0
 155.8585        0
 155.8659        0
 155.8716        0
 155.8843        0
 155.8985        0
 155.9015        0
 155.9092        0
 155.9255        0
 155.9385        0
 155.9479        0
 155.9588        0
 155.9780        0
 155.9984        0
 156.0054        0
 156.0057        0
 156.0079        0
 156.0213        0
 156.0253        0
 156.0405        0
 156.0535        0
 156.0726        0
 156.0841        0
 156.0916        0
 156.1001        0
 156.1085        0
 156.1122        0
 156.1229        0
 156.1332        0
 156.1387        0
 156.1745        0
 156.1922        0
 156.2094        0
 156.2194        0
 156.2466        0
 156.2516        0
 156.2612        0
 156.2803        0
 156.2997        0
 156.3011        0
 156.3086        0
 156.3386        0
 156.3545        0
 156.3680        0
 156.3787        0
 156.3878        0
 156.3973        0
 156.4269        0
 156.4391        0
 156.4558        0
 156.4695        0
 156.4987        0
 156.5065        0
 156.5186        0
 156.5335        0
 156.5498        0
 156.5987        0
 156.6068        0
 156.6107        0
 156.6431        0
 156.6435        0
 156.6541        0
 156.7495        0
 156.8265        0
 156.8383        0
 156.8506        0
 156.8818        0
 156.8833        0
 156.8979        0
 156.9234        0
 156.9420        0
 156.9506        0
 156.9655        0
 157.0365        0
 157.0631        0
 157.0776        0
 157.1406        0
 157.2467        0
 157.2506        0
 157.2657        0
 157.2827        0
 157.3537        0
 157.4063        0
 157.4131        0
 157.4556        0
 157.4571        0
 157.4693        0
 157.4768        0
 157.4848        0
 157.5120        0
 157.5276        0
 157.5398        0
 157.5441        0
 157.5530        0
 157.5582        0
 157.5636        0
 157.5895        0
 157.6168        0
 157.6300        0
 157.6625        0
 157.6789        0
 157.7422        0
 157.7545        0
 158.1779        0
 158.1861        0
 158.1919        0
 158.2082        0
 158.2119        0
 158.2255        0
 158.2342        0
 158.2360        0
 158.2503        0
 158.2525        0
 158.2659        0
 158.2748        0
 158.2776        0
 158.2853        0
 158.2902        0
 158.2949        0
 158.3023        0
 158.3099        0
 158.3201        0
 158.3222        0
 158.3263        0
 158.3312        0
 158.3525        0
 158.4013        0
 158.4086        0
 158.4163        0
 158.4236        0
 158.4320        0
 158.4403        0
 158.4516        0
 158.4608        0
 158.4683        0
 158.4763        0
 158.4836        0
 158.5017        0
 158.5092        0
 158.5213        0
 158.5282        0
 158.5340        0
 158.5424        0
 158.5481        0
 158.5553        0
 158.5629        0
 158.5751        0
 158.5888        0
 158.5982        0
 158.6048        0
 158.6142        0
 158.6228        0
 158.6324        0
 158.6391        0
 158.6483        0
 158.6573        0
 158.6673        0
 158.6771        0
 158.6897        0
 158.6983        0
 158.7031        0
 158.7158        0
 158.7251        0
 158.7362        0
 158.7449        0
 158.7535        0
 158.7597        0
 158.7669        0
 158.7770        0
 158.7913        0
 158.8044        0
 158.8096        0
 158.8151        0
 158.8202        0
 158.8278        0
 158.8403        0
 158.8465        0
 158.8573        0
 158.8643        0
 158.8801        0
 158.8863        0
 158.8990        0
 158.9110        0
 158.9186        0
 158.9330        0
 158.9402        0
 158.9541        0
 158.9639        0
 158.9758        0
 158.9821        0
 158.9924        0
 159.0006        0
 159.0160        0
 159.0211        0
 159.0235        0
 159.0312        0
 159.0420        0
 159.0590        0
 159.0680        0
 159.0832        0
 159.0917        0
 159.1063        0
 159.1160        0
 159.1235        0
 159.1378        0
 159.1489        0
 159.1606        0
 159.1771        0
 159.1826        0
 159.1934        0
 159.2027        0
 159.2106        0
 159.2151        0
 159.2273        0
 159.2384        0
 159.2504        0
 159.2585        0
 159.2678        0
 159.2796        0
 159.2968        0
 159.3260        0
 159.3799        0
 159.4240        0
 159.4380        0
 159.4442        0
 159.4533        0
 159.4617        0
 159.4734        0
 159.4958        0
 159.4980        0
 159.5312        0
 159.5456        0
 159.5531        0
 159.5625        0
 159.5694        0
 159.5745        0
 159.5772        0
 159.5883        0
 159.5965        0
 159.6649        0
 159.6881        0
 159.7111        0
 159.7190        0
 159.7300        0
 159.7348        0
 159.7394        0
 159.7464        0
 159.7537        0
 159.7569        0
 159.7681        0
 159.7713        0
 159.7827        0
 159.7911        0
 159.8509        0
 159.8651        0
 159.9080        0
 159.9197        0
 159.9372        0
 159.9487        0
 159.9629        0
 159.9721        0
 159.9793        0
 159.9890        0
 160.0013        0
 160.0088        0
 160.0149        0
 160.0219        0
 160.0420        0
 160.0516        0
 160.0654        0
 160.0722        0
 160.0746        0
 160.0887        0
 160.1066        0
 160.1110        0
 160.1210        0
 160.1307        0
 160.1367        0
 160.1423        0
 160.1654        0
 160.1737        0
 160.1872        0
 160.1954        0
 160.2039        0
 160.2298        0
 160.2357        0
 160.2461        0
 160.2524        0
 160.2645        0
 160.3205        0
 160.3354        0
 160.3456        0
 160.3605        0
 160.3653        0
 160.3752        0
 160.3823        0
 160.3903        0
 160.3960        0
 160.4138        0
 160.4300        0
 160.4375        0
 160.4464        0
 160.4545        0
 160.4696        0
 160.4774        0
 160.4832        0
 160.4966        0
 160.5115        0
 160.5118        0
 160.5187        0
 160.5309        0
 160.5405        0
 160.5552        0
 160.5662        0
 160.5773        0
 160.5851        0
 160.5914        0
 160.5964        0
 160.6043        0
 160.6069        0
 160.6128        0
 160.6181        0
 160.7320        0
 160.7470        0
 160.7591        0
 160.7658        0
 160.7861        0
 160.8052        0
 160.8199        0
 160.8320        0
 160.8402        0
 160.8604        0
 160.8765        0
 160.8898        0
 160.8953        0
 160.8972        0
 160.9086        0
 160.9136        0
 160.9159        0
 160.9207        0
 160.9241        0
 160.9282        0
 160.9311        0
 160.9357        0
 160.9432        0
 161.0483        0
 161.0674        0
 161.0793        0
 161.0958        0
 161.1153        0
 161.1296        0
 161.1414        0
 161.1524        0
 161.1587        0
 161.1657        0
 161.1761        0
 161.1931        0
 161.2108        0
 161.2210        0
 161.2371        0
 161.2487        0
 161.2600        0
 161.2679        0
 161.2783        0
 161.2964        0
 161.3041        0
 161.3209        0
 161.3270        0
 161.3408        0
 161.3453        0
 161.3481        0
 161.3563        0
 161.3727        0
 161.3960        0
 161.4140        0
 162.5801        0
 162.5871        0
 162.5879        0
 162.5919        0
 162.5938        0
 162.5955        0
 162.5971        0
 162.6094        0
 162.6143        0
 162.6216        0
 162.6253        0
 162.6255        0
 162.6330        0
 162.6486        0
 162.6653        0
 162.6816        0
 162.6896        0
 162.6986        0
 162.7084        0
 162.7176        0
 162.7286        0
 162.7402        0
 162.7509        0
 162.7567        0
 162.7648        0
 162.7732        0
 162.7775        0
 162.7836        0
 162.7921        0
 162.8068        0
 162.8184        0
 162.8263        0
 162.8373        0
 162.8516        0
 162.8663        0
 162.8722        0
 162.8801        0
 162.8943        0
 162.8997        0
 162.9130        0
 162.9339        0
 162.9431        0
 162.9631        0
 162.9746        0
 162.9906        0
 162.9992        0
 163.0099        0
 163.0335        0
 163.0580        0
 163.0712        0
 163.0715        0
 163.0915        0
 163.1002        0
 163.1090        0
 163.1160        0
 163.1219        0
 163.1286        0
 163.1603        0
 163.1738        0
 163.1852        0
 163.2000        0
 163.2053        0
 163.2194        0
 163.2283        0
 163.2645        0
 163.2811        0
 163.3056        0
 163.3263        0
 163.3477        0
 163.3581        0
 163.3641        0
 163.3750        0
 163.4167        0
 163.4431        0
 163.4595        0
 167.5241        1
 167.5241   0.5691
 167.5325        0
 167.5327        0
 167.5400        0
 167.5484        0
 167.5540        0
 167.5546        0
 167.5548        0
 167.5592        0
 167.5616        0
 167.5676        0
 167.5689        0
 167.5724        0
 167.5783        0
 167.5865        0
 167.5874        0
 167.5910        0
 167.5951        0
 167.6058        0
 167.6117        0
 167.6165        0
 167.6238        0
 167.6299        0
 167.6411        0
 167.6506        0
 167.6559        0
 167.6631        0
 167.6751        0
 167.6906        0
 167.6972        0
 167.6975        0
 167.7009        0
 167.7118        0
 167.7229        0
 167.7335        0
 167.7367        0
 167.7467        0
 167.7562        0
 167.7718        0
 167.7838        0
 167.7878        0
 167.8230        0
 167.8235        0
 167.8403        0
 167.8777        0
 167.8813        0
 167.8952        0
 167.9141        0
 167.9377        0
 167.9473        0
 168.0932        0
 171.4258        0
 171.4258   0.4749
 171.4351        0
 171.4385        0
 171.4429        0
 171.4570        0
 171.4758        0
 171.4871        0
 171.4892        0
 171.4943        0
 171.5009        0
 171.5044        0
 171.5130        0
 171.5169        0
 171.5171        0
 171.5218        0
 171.5240        0
 171.5292        0
 171.5314        0
 171.5384        0
 171.5471        0
 171.5534        0
 171.5592        0
 171.5734        0
 171.5861        0
 171.5995        0
 171.6011        0
 171.6187        0
 171.6320        0
 171.6467        0
 171.6482        0
 171.6667        0
 171.6776        0
 171.6816        0
 171.7022        0
 171.7068        0
 171.7613        0
 171.7684        0
 171.8107        0
 171.8110        0
 171.8350        0
 171.8590        0
 171.8841        0
 171.9007        0
 174.6664        1
 174.6664   0.7024
 174.6717        0
 174.6749        0
 174.6752        0
 174.6901        0
 174.7405        0
 174.7525        0
 174.7634        0
 174.7638        0
 174.7699        0
 174.7775        0
 174.7834        0
 174.7875        0
 174.7895        0
 174.7965        0
 174.8046        0
 174.8097        0
 174.8149        0
 174.8225        0
 174.8292        0
 174.8352        0
 174.8518        0
 174.8695        0
 174.8750        0
 174.8816        0
 174.8887        0
 174.8895        0
 174.9034        0
 174.9158        0
 174.9298        0
 174.9374        0
 174.9468        0
 174.9491        0
 174.9512        0
 174.9698        0
 174.9927        0
 175.0020        0
 175.0046        0
 175.0441        0
 175.0577        0
 175.1107        0
 175.1237        0
 175.2747        0
 175.3688        0
 177.5290        0
 177.5290   0.4872
 177.5420        0
 177.5448        0
 177.5545        0
 177.5689        0
 177.5810        0
 177.5903        0
 177.5969        0
 177.6039        0
 177.6059        0
 177.6112        0
 177.6156        0
 177.6184        0
 177.6239        0
 177.6308        0
 177.6389        0
 177.6417        0
 177.6484        0
 177.6564        0
 177.6591        0
 177.6680        0
 177.6878        0
 177.7009        0
 177.7060        0
 177.7161        0
 177.7270        0
 177.7334        0
 177.7409        0
 177.7512        0
 177.7667        0
 177.7832        0
 177.8387        0
 177.8476        0
 177.8680        0
 177.8812        0
 177.8955        0
 177.8988        0
 177.9021        0
 177.9114        0
 178.0162        0
 182.1465        1
 182.1465   0.7114
 182.1535        0
 182.1651        0
 182.1691        0
 182.1744        0
 182.1797        0
 182.2043        0
 182.2065        0
 182.2161        0
 182.2234        0
 182.2337        0
 182.2354        0
 182.2443        0
 182.2461        0
 182.2498        0
 182.2547        0
 182.2617        0
 182.2689        0
 182.2789        0
 182.2909        0
 182.2981        0
 182.3036        0
 182.3116        0
 182.3180        0
 182.3264        0
 182.3364        0
 182.3484        0
 182.3691        0
 182.3795        0
 182.3966        0
 182.4019        0
 182.4126        0
 182.4253        0
 182.4677        0
 182.5023        0
 182.5127        0
 182.5530        0
 182.5707        0
 182.6077        0
 182.6270        0
 182.6792        0
 182.7156        0
 182.7398        0
 182.7682        0
 182.7919        0
 182.8403        0
 182.8580        0
 184.7658        0
 184.7824        0
 184.7910        0
 184.7963        0
 184.8090        0
 184.8218        0
 184.8323        0
 184.8425        0
 184.8484        0
 184.8525        0
 184.8580        0
 184.8642        0
 184.8684        0
 184.8718        0
 184.8761        0
 184.8822        0
 184.8867        0
 184.8913        0
 184.8967        0
 184.8970        0
 184.9037        0
 184.9122        0
 184.9234        0
 184.9298        0
 184.9418        0
 184.9660        0
 184.9751        0
 184.9889        0
 185.0044        0
 185.0068        0
 185.0215        0
 185.0423        0
 185.0553        0
 185.0643        0
 185.0712        0
 185.0871        0
 185.0973        0
 185.1053        0
 185.1367        0
 185.1591        0
 185.1661        0
 185.1756        0
 185.1847        0
 185.1937        0
 185.2371        0
 185.2505        0
 185.2752        0
 185.3407        0
 185.3542        0
 185.3781        0
 191.5066        1
 191.5066   0.9780
 191.5173        0
 191.5591        0
 191.5715        0
 191.5815        0
 191.5897        0
 191.5913        0
 191.5931        0
 191.5985        0
 191.6028        0
 191.6051        0
 191.6156        0
 191.6184        0
 191.6236        0
 191.6292        0
 191.6295        0
 191.6313        0
 191.6371        0
 191.6408        0
 191.6460        0
 191.6513        0
 191.6620        0
 191.6634        0
 191.6675        0
 191.6706        0
 191.6732        0
 191.6796        0
 191.6891        0
 191.7021        0
 191.7130        0
 191.7214        0
 191.7247        0
 191.7371        0
 191.7402        0
 191.7545        0
 191.7617        0
 191.7647        0
 191.7763        0
 191.7792        0
 191.7922        0
 191.8059        0
 191.8135        0
 191.8290        0
 191.8387        0
 191.8526        0
 191.9021        0
 191.9255        0
 191.9348        0
 191.9548        0
 191.9609        0
 191.9850        0
 191.9994        0
 192.0102        0
 192.0140        0
 192.0235        0
 192.0483        0
 192.0920        0
 192.1039        0
 192.1338        0
 192.1976        0
 192.4679        0
 192.4741        0
 192.4846        0
 193.1906        0
 193.2250        0
 195.5500        2
 195.5500   1.5779
 195.5743        0
 195.5799        0
 195.5938        0
 195.6016        0
 195.6052        0
 195.6201        0
 195.6208        0
 195.6290        0
 195.6342        0
 195.6365        0
 195.6504        0
 195.6615        0
 195.6634        0
 195.6675        0
 195.6752        0
 195.6779        0
 195.6796        0
 195.6860        0
 195.6873        0
 195.6899        0
 195.6929        0
 195.6973        0
 195.6984        0
 195.7029        0
 195.7073        0
 195.7097        0
 195.7099        0
 195.7126        0
 195.7171        0
 195.7235        0
 195.7294        0
 195.7339        0
 195.7400        0
 195.7465        0
 195.7547        0
 195.7639        0
 195.7755        0
 195.7777        0
 195.7900        0
 195.8039        0
 195.8131        0
 195.8291        0
 195.8365        0
 195.8477        0
 195.8621        0
 195.8752        0
 195.8756        0
 195.8823        0
 195.8955        0
 195.9067        0
 195.9166        0
 195.9269        0
 195.9371        0
 195.9497        0
 195.9540        0
 195.9604        0
 195.9653        0
 195.9797        0
 195.9889        0
 196.0010        0
 196.0104        0
 196.0202        0
 196.0284        0
 196.0579        0
 196.0686        0
 196.0835        0
 196.0955        0
 196.1253        0
 196.1349        0
 196.1370        0
 196.1469        0
 196.1596        0
 196.2532        0
 196.2556        0
 196.2641        0
 196.2886        0
 196.3478        0
 196.3653        0
 196.3791        0
 196.4208        0
 196.4396        0
 196.4481        0
 196.4708        0
 196.4740        0
 196.5117        0
 196.5172        0
 196.5176        0
 196.5196        0
 196.5245        0
 196.5558        0
 196.5606        0
 196.5611        0
 196.5630        0
 196.5719        0
 196.5791        0
 196.5850        0
 196.6202        0
 196.6302        0
 196.6415        0
 196.6576        0
 196.6723        0
 196.6893        0
 196.7251        0
 196.7358        0
 196.7664        0
 196.7813        0
 196.8483        0
 196.8578        0
 196.8877        0
 196.9030        0
 196.9098        0
 196.9134        0
 196.9257        0
 196.9786        0
 196.9966        0
 197.0830        0
 197.1279        0
 199.1292        1
 199.1292   1.0068
 199.1468        0
 199.1563        0
 199.1652        0
 199.1671        0
 199.1698        0
 199.1708        0
 199.1737        0
 199.1740        0
 199.1765        0
 199.1834        0
 199.1908        0
 199.1942        0
 199.1998        0
 199.2024        0
 199.2050        0
 199.2090        0
 199.2125        0
 199.2130        0
 199.2169        0
 199.2266        0
 199.2311        0
 199.2348        0
 199.2459        0
 199.2502        0
 199.2573        0
 199.2630        0
 199.2700        0
 199.2794        0
 199.2871        0
 199.2948        0
 199.3015        0
 199.3104        0
 199.3193        0
 199.3240        0
 199.3278        0
 199.3376        0
 199.3593        0
 199.3712        0
 199.3868        0
 199.3877        0
 199.3943        0
 199.4087        0
 199.4183        0
 199.4261        0
 199.4333        0
 199.4455        0
 199.4529        0
 199.4611        0
 199.4688        0
 199.4777        0
 199.4934        0
 199.5085        0
 199.5194        0
 199.5282        0
 199.5313        0
 199.5315        0
 199.5397        0
 199.5487        0
 199.5567        0
 199.5698        0
 199.5830        0
 199.6055        0
 199.6284        0
 199.6339        0
 199.6436        0
 199.6438        0
 199.6524        0
 199.6707        0
 199.6841        0
 199.6973        0
 199.7074        0
 199.7298        0
 199.7485        0
 199.7764        0
 199.7841        0
 199.8312        0
 199.9076        0
 199.9263        0
 200.0826        0
 200.1082        0
 200.1199        0
 200.1360        0
 201.4674        0
 201.4776        0
 201.4865        0
 201.4915        0
 201.4939        0
 201.4974        0
 201.5061        0
 201.5093        0
 201.5106        0
 201.5163        0
 201.5213        0
 201.5247        0
 201.5345        0
 201.5380        0
 201.5419        0
 201.5521        0
 201.5663        0
 201.5713        0
 201.5784        0
 201.5848        0
 201.5914        0
 201.5953        0
 201.6033        0
 201.6136        0
 201.6202        0
 201.6292        0
 201.6373        0
 201.6435        0
 201.6533        0
 201.6614        0
 201.6700        0
 201.6791        0
 201.6922        0
 201.7030        0
 201.7059        0
 201.7127        0
 201.7216        0
 201.7233        0
 201.7308        0
 201.7361        0
 201.7459        0
 201.7593        0
 201.7678        0
 201.7797        0
 201.7890        0
 201.7999        0
 201.8100        0
 201.8202        0
 201.8356        0
 201.8451        0
 201.8521        0
 201.8682        0
 201.8816        0
 201.8901        0
 201.8963        0
 201.9101        0
 201.9210        0
 201.9368        0
 201.9453        0
 201.9570        0
 201.9735        0
 201.9878        0
 202.0079        0
 202.0157        0
 202.0166        0
 202.0276        0
 202.0411        0
 202.0790        0
 202.0982        0
 202.1098        0
 202.1196        0
 202.1362        0
 202.1427        0
 202.1592        0
 202.1905        0
 202.2013        0
 202.2155        0
 202.2317        0
 202.2432        0
 202.2548        0
 202.2656        0
 202.2881        0
 202.3060        0
 202.3709        0
 202.3744        0
 202.4712        0
 202.4811        0
 202.4854        0
 202.4988        0
 202.5465        0
 202.5494        0
 202.5595        0
 202.5652        0
 202.5746        0
 202.5783        0
 202.5800        0
 202.5803        0
 202.5853        0
 202.5893        0
 202.5949        0
 202.5974        0
 202.6012        0
 202.6129        0
 202.6169        0
 202.6231        0
 202.6306        0
 202.6660        0
 202.6827        0
 202.7031        0
 202.7119        0
 202.7195        0
 202.7320        0
 202.7481        0
 202.7639        0
 202.7803        0
 202.8198        0
 202.8379        0
 202.8514        0
 202.8620        0
 202.8800        0
 202.9164        0
 202.9229        0
 202.9374        0
 203.0048        0
 203.0135        0
 203.0287        0
 203.1212        0
 203.1287        0
 203.1386        0
 203.1467        0
 203.1513        0
 203.1577        0
 203.1599        0
 203.1629        0
 203.1669        0
 203.1709        0
 203.1723        0
 203.1744        0
 203.1789        0
 203.1791        0
 203.1793        0
 203.1876        0
 203.1906        0
 203.1935        0
 203.2051        0
 203.2104        0
 203.2128        0
 203.2155        0
 203.2238        0
 203.2657        0
 203.2720        0
 203.2821        0
 203.2930        0
 203.3024        0
 203.3183        0
 203.3312        0
 203.3385        0
 203.3490        0
 203.3659        0
 203.3763        0
 203.3819        0
 203.3929        0
 203.4014        0
 203.4065        0
 203.4137        0
 203.4283        0
 203.4405        0
 203.4555        0
 203.4682        0
 203.4749        0
 203.4841        0
 203.4844        0
 203.4925        0
 203.4994        0
 203.5088        0
 203.5164        0
 203.5260        0
 203.5375        0
 203.5439        0
 203.5664        0
 203.5728        0
 203.5831        0
 203.5885        0
 203.5945        0
 203.6018        0
 203.6119        0
 203.6240        0
 203.6356        0
 203.6409        0
 203.6526        0
 203.6685        0
 203.6844        0
 203.6848        0
 203.6956        0
 203.7004        0
 203.7178        0
 203.7268        0
 203.7463        0
 203.7603        0
 203.7695        0
 203.7769        0
 203.7898        0
 203.8991        0
 203.9227        0
 203.9380        0
 203.9542        0
 203.9685        0
 203.9710        0
 203.9778        0
 203.9876        0
 203.9935        0
 204.0009        0
 204.0420        0
 204.0527        0
 204.0655        0
 204.1562        0
 204.1997        0
 204.2561        0
 204.2639        0
 204.2737        0
 204.2779        0
 204.2793        0
 204.2866        0
 204.2953        0
 204.2985        0
 204.2989        0
 204.3026        0
 204.3056        0
 204.3083        0
 204.3212        0
 204.3719        0
 204.3906        0
 204.4108        0
 204.4244        0
 204.4409        0
 204.4582        0
 204.4706        0
 204.4784        0
 204.5060        0
 204.5205        0
 204.5256        0
 204.5332        0
 204.5418        0
 204.5719        0
 204.5764        0
 204.5829        0
 204.5898        0
 204.5953        0
 204.6046        0
 204.6069        0
 204.6160        0
 204.6304        0
 204.6438        0
 204.6567        0
 204.6667        0
 204.6728        0
 204.6826        0
 204.6984        0
 204.7080        0
 204.7154        0
 204.7265        0
 204.7291        0
 204.7354        0
 204.7515        0
 204.7811        0
 204.8027        0
 204.8197        0
 204.8388        0
 204.8459        0
 204.8669        0
 204.8816        0
 204.8961        0
 204.9053        0
 204.9120        0
 204.9184        0
 204.9235        0
 204.9276        0
 204.9340        0
 204.9413        0
 204.9888        0
 205.0086        0
 205.0102        0
 205.0224        0
 205.0328        0
 205.0405        0
 205.0464        0
 205.0562        0
 205.0666        0
 205.0962        0
 205.1393        0
 205.1630        0
 205.1744        0
 205.1915        0
 205.2044        0
 205.2287        0
 205.2414        0
 205.2509        0
 205.2607        0
 205.2686        0
 205.3072        0
 205.3130        0
 205.3240        0
 205.3330        0
 205.3400        0
 205.3847        0
 205.3905        0
 205.4008        0
 205.4066        0
 205.4187        0
 205.4254        0
 205.4568        0
 205.4655        0
 205.4733        0
 205.4790        0
 205.4918        0
 205.4988        0
 205.5006        0
 205.5038        0
 205.5176        0
 205.5443        0
 205.6237        0
 205.6345        0
 205.6531        0
 205.6855        0
 205.6874        0
 205.6941        0
 205.7010        0
 205.7103        0
 205.7862        0
 205.7958        0
 205.7981        0
 205.8004        0
 205.8061        0
 205.8083        0
 205.8103        0
 205.8157        0
 205.8182        0
 205.8288        0
 205.8321        0
 205.8545        0
 205.8744        0
 205.9434        0
 205.9603        0
 205.9724        0
 205.9861        0
 206.0022        0
 206.0177        0
 206.0347        0
 206.0447        0
 206.0540        0
 206.0658        0
 206.1342        0
 206.1404        0
 206.1500        0
 206.1565        0
 206.1631        0
 206.1686        0
 206.1735        0
 206.1921        0
 206.1968        0
 206.2034        0
 206.2214        0
 206.2777        0
 206.2857        0
 206.3041        0
 206.3260        0
 206.3264        0
 206.3367        0
 206.3474        0
 206.3557        0
 206.3707        0
 210.1197        1
 210.1197   0.5545
 210.1293        0
 210.1381        0
 210.1425        0
 210.1467        0
 210.1518        0
 210.1564        0
 210.1584        0
 210.1622        0
 210.1660        0
 210.1701        0
 210.1754        0
 210.1796        0
 210.1832        0
 210.1869        0
 210.2045        0
 210.2101        0
 210.2148        0
 210.2211        0
 210.2281        0
 210.2355        0
 210.2435        0
 210.2550        0
 210.2610        0
 210.2723        0
 210.2809        0
 210.2908        0
 210.2982        0
 210.3068        0
 210.3171        0
 210.3269        0
 210.3455        0
 210.3505        0
 210.3580        0
 210.3655        0
 210.3758        0
 210.3836        0
 210.3947        0
 210.4028        0
 210.4127        0
 210.4244        0
 210.4541        0
 210.4649        0
 210.4739        0
 210.5055        0
 210.5446        0
 210.5674        0
 210.6576        0
 210.6603        0
 210.6742        0
 211.6240        0
 211.6341        0
 211.6356        0
 211.6383        0
 211.6407        0
